,NUMERO_DE_CLIENTE,FOTO_MES,MARKETING_ACTIVO_ULTIMOS90DIAS,CLIENTE_SUCURSAL,CLIENTE_EDAD,CLIENTE_ANTIGUEDAD,MRENTABILIDAD,MRENTABILIDAD_ANNUAL,MCOMISIONES,MACTIVOS_MARGEN,MPASIVOS_MARGEN,MCUENTA_CORRIENTE_PAQUETE,MCAJA_AHORRO_PAQUETE,MCAJA_AHORRO_DOLARES,MDESCUBIERTO_PREACORDADO,MCUENTAS_SALDO,CTARJETA_DEBITO_TRANSACCIONES,MAUTOSERVICIO,CTARJETA_VISA_TRANSACCIONES,MTARJETA_VISA_CONSUMO,MTARJETA_MASTER_CONSUMO,CPRESTAMOS_PERSONALES,MPRESTAMOS_PERSONALES,MPRESTAMOS_PRENDARIOS,MPRESTAMOS_HIPOTECARIOS,MPLAZO_FIJO_DOLARES,MTITULOS,MPLAN_SUELDO,MCUENTA_DEBITOS_AUTOMATICOS,MTTARJETA_VISA_DEBITOS_AUTOMATIC,MTTARJETA_MASTER_DEBITOS_AUTOMAT,MPAGOMISCUENTAS,CCAJEROS_PROPIOS_DESCUENTOS,MCAJEROS_PROPIOS_DESCUENTOS,CTARJETA_VISA_DESCUENTOS,MCOMISIONES_MANTENIMIENTO,CCOMISIONES_OTRAS,MCOMISIONES_OTRAS,MTRANSFERENCIAS_EMITIDAS,CEXTRACCION_AUTOSERVICIO,MEXTRACCION_AUTOSERVICIO,MCHEQUES_DEPOSITADOS,MCHEQUES_EMITIDOS,CCALLCENTER_TRANSACCIONES,CHOMEBANKING_TRANSACCIONES,TCAJAS,MCAJEROS_PROPIO,MASTER_MFINANCIACION_LIMITE,MASTER_MSALDOTOTAL,MASTER_MSALDOPESOS,MASTER_MCONSUMOSPESOS,MASTER_MPAGADO,MASTER_MPAGOSPESOS,MASTER_MPAGOMINIMO,VISA_MARCA_ATRASO,VISA_CUENTA_ESTADO,VISA_MFINANCIACION_LIMITE,VISA_FVENCIMIENTO,VISA_MSALDOTOTAL,VISA_MSALDOPESOS,VISA_MCONSUMOSPESOS,VISA_MPAGADO,VISA_MPAGOSPESOS,VISA_MPAGOMINIMO,CLAVE,meses_activo
313290,19481840,201310,1,62,38,139,84053,1515966,9989,45605,17698,-395443,9647,0,117,12082,0,0,0,0,0,7,4385763,0,0,234225,0,1240317,0,130,0,1188,0,0,0,0,12,11226,0,5,38493,0,0,4,183,0.0,27495,110565,2120945,2120945,39288,0,0,101439,1,19,12636,20140630,1027073,1201675,13047,0,0,13689,19683150,10
313291,7742499,201310,1,206,48,56,254731,180315,26487,194439,641,-634823,14,0,117,453,0,0,0,0,0,3,4495774,0,0,0,0,2489175,0,872,0,0,0,0,0,18392,9,29771,0,1,33930,0,0,0,16,1.0,33930,9477,1851682,1851682,0,0,0,90324,1,19,15795,20151031,367704,4302136,87244,0,0,272259,7943809,10
313292,19502470,201310,1,623,50,84,28204,324971,16683,9286,561,-35548,54324,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,2527,0,0,0,0,0,0,18392,2,18751,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19703780,10
313293,16904726,201310,1,548,42,158,982544,4516732,378242,516498,0,"-1,6174046E+7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,425134,0,0,0,1326719,1269801,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17106036,10
313294,16964502,201310,1,620,39,104,0,183664,0,0,0,-992518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17165812,10
313295,19587345,201310,0,1154,0,85,27307,0,0,0,0,-6422,134986,2207678,117,2365219,8,155015,8,322132,35088,0,0,0,0,0,0,105300,0,298,0,1075,1,2575,0,18392,5,21499,0,7,27495,0,0,0,144,1.0,21645,12636,35088,35088,35088,35088,0,117,0,10,18954,20140731,278711,305557,50327,326313,-126126,14157,19788655,10
313296,21427748,201310,1,164,53,26,78781,1368183,20322,47581,2384,-374203,0,0,0,0,0,0,0,0,0,5,1917807,0,0,0,0,0,0,23,462,0,0,0,0,18392,10,22843,0,0,0,0,0,0,0,0.0,0,0,1458502,1458502,77386,0,0,145782,1,12,0,20140930,1121898,131262,234,0,0,131157,21629058,10
313297,30715389,201310,1,677,30,75,157,68946,1774,-1426,44,0,4261,0,117,2178,0,0,9,164924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,2,1993,0,0,0,0,0,0,65,0.0,0,15795,0,0,0,0,0,0,0,10,18954,20151130,144204,168718,0,0,-124807,8541,30916699,10
313298,31094188,201310,1,1142,28,76,484,449349,363,0,103,9443,1,0,117,4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,1,408,0,0,0,0,0,4,13,0.0,0,110565,0,0,0,0,0,0,0,19,15795,20140630,0,0,0,0,0,0,31295498,10
313299,9418440,201310,1,572,67,208,28349,342642,16363,10126,118,-258429,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18392,1,18392,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9619750,10
313300,9465450,201310,1,938,35,1,115,115,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5859072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9666760,1
313301,8100433,201310,1,1307,48,105,28926,1225817,0,247228,3,-5996027,376,0,0,1170,0,0,0,0,0,1,596700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8301743,10
313302,30929517,201310,1,1133,30,77,127166,1080422,16645,91362,310,-581611,0,0,0,0,2,32758,0,0,0,2,1857974,0,0,0,0,101790,0,0,1865,0,0,0,0,936,10,18709,0,3,10530,0,0,7,151,0.0,7020,0,1891265,1891265,278496,0,-48906,189072,0,12,0,20140131,195835,2291269,0,0,-4212,229086,31130827,10
313303,8336538,201310,1,299,71,206,23408,433382,20967,736,135,-586,108852,0,117,0,3,9369,8,357816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16286,5,23567,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,10,25272,20210930,844812,98843,116687,0,-23985,11817,8537848,10
313304,30951355,201310,1,380,37,77,85323,373208,9019,51163,14054,-167,130217,0,117,34135,5,33345,24,1098108,0,0,0,0,0,0,0,1136187,0,0,0,10358,0,0,0,2808,5,10138,0,3,74880,0,0,2,92,0.0,74880,110565,0,0,0,0,0,0,0,10,12636,20140531,940637,1100545,0,1100545,-155256,98631,31152665,10
313305,31571102,201310,1,842,42,52,-25195,4605892,0,-2161,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31772412,10
313306,31619471,201310,1,1076,40,75,3084,417598,0,2633,3,-369638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31820781,10
313307,27163090,201310,1,512,63,92,79242,"1,4149936E+7",6897,6178,54,0,5211,0,0,4095,0,0,0,0,0,1,"1,2753625E+7",0,0,0,0,0,0,0,0,0,0,0,0,0,2,7752,0,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27364400,10
313308,27174204,201310,1,248,56,74,13139,187928,6705,74,5425,0,420767,28,117,296525,13,337997,4,163796,0,0,0,0,0,0,0,0,0,0,0,250,1,2925,0,18392,3,7535,0,0,0,0,0,2,281,0.0,0,9477,0,0,0,0,0,0,0,10,31590,20161130,137342,16069,86734,0,-21047,702,27375514,10
313309,32602748,201310,1,377,47,73,-1,917249,0,-1,0,-5312255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32804058,10
313310,32617964,201310,1,1178,44,73,47998,1176167,0,41024,0,-6562129,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32819274,10
313311,28286893,201310,1,800,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28488203,2
313312,16895630,201308,1,803,49,231,26892,751922,36486,-18857,10657,-47397,657878,39195,117,39324,1,55779,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,1,0,34,18392,7,41329,0,0,0,2449088,0,7,149,1.0,0,0,0,0,0,0,0,0,0,12,22113,20210930,2654546,981346,2216959,0,-4610385,90441,17096938,8
313313,16863358,201308,0,752,91,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17064666,8
313314,16867595,201308,1,842,45,81,70005,81342,64031,-717,12276,-116293,4849,431,117,75619,0,0,56,1405939,48968,0,0,0,0,0,0,0,0,3096,0,0,0,0,44,27378,4,72531,0,0,0,0,0,0,4,0.0,0,6235362,50106,47459,11512,0,-21904,1521,0,10,6235362,20151231,1208821,141432,1147717,0,-1351126,1521,17068903,9
313315,19597729,201308,1,365,61,135,135145,1217678,36952,69084,14842,-145468,13332,0,117,625091,0,0,0,0,0,8,495877,0,0,0,0,1322334,516,1242,0,0,0,0,21,2457,12,41859,58500,6,44460,0,0,0,124,1.0,23400,22113,983601,983601,33579,18018,0,37557,1,12,25272,20180131,3497719,4092331,90082,0,-153034,156429,19799037,9
313316,19605239,201308,1,227,36,134,49549,774463,973,41518,0,-326795,0,0,117,0,0,0,0,0,0,5,2150337,0,0,0,0,1050309,0,0,0,0,0,0,0,0,5,1103,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19806547,9
313317,19662587,201308,1,848,52,134,82895,677024,19321,49943,4394,-33417,89899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231308,12,0,0,0,0,0,9,1872,7,21887,0,4,74880,0,0,0,136,0.0,29250,0,154191,154191,41553,0,0,154089,1,12,0,20150331,2252604,2635546,225515,0,-356619,263484,19863895,8
313318,16814931,201308,1,239,43,56,16554,278346,13658,-3107,5582,0,517616,0,117,135383,11,683222,4,7561,0,0,0,0,0,0,0,0,12,298,0,0,11,0,4,0,4,15472,0,2,46800,0,0,0,33,0.0,46800,15795,0,0,0,0,0,0,0,10,15795,20150630,69083,80827,29835,0,-8998,3276,17016239,5
313319,19679166,201308,1,236,52,116,115416,1705533,46755,50354,8331,-555262,0,0,117,0,0,0,32,853614,0,12,5431858,0,0,0,0,0,0,1933,0,0,0,0,26,18392,15,52962,0,0,0,0,0,0,100,1.0,0,0,0,0,0,0,0,0,1,10,15795,20150831,2782564,3255599,584871,0,-101063,167544,19880474,9
313320,19649297,201308,1,323,77,134,33903,694714,25974,4841,1936,-17076,131424,0,117,218623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18392,5,29423,0,0,0,0,0,0,0,0.0,0,12636,0,0,0,0,0,0,0,19,37908,20160630,-323296,-378256,0,0,276121,0,19850605,9
313321,19714761,201308,1,104,51,133,1041062,6241996,699899,284072,752,-268011,0,338,0,339,0,0,0,0,0,10,8103467,0,0,0,0,0,0,708,0,0,0,0,1,27378,16,792816,0,0,0,1132326,"1,2002562E+7",0,42,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19916069,9
313322,8614375,201308,1,20,66,231,28882,1066798,29634,-3153,251,-54781,58545,7,117,7,0,0,0,0,0,0,0,0,0,0,0,0,386,23,0,0,0,0,1,18392,7,33569,0,0,0,0,0,0,0,1.0,0,15795,3662,3662,238656,3662,-189134,7371,0,19,15795,20160930,-84568,-98944,234,0,-62073,0,8815683,9
313323,6160626,201308,0,752,51,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6361934,8
313324,30773818,201308,1,20,52,76,0,1397405,0,0,0,"-1,4379187E+7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30975126,8
313325,30779174,201308,0,803,0,29,563577,0,84471,40944,52,-2655984,0,0,117,0,0,0,0,0,0,2,6259544,4619576,0,0,0,0,0,0,0,0,0,0,0,31262,9,95684,0,1,3510,19890,2096991,0,0,1.0,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30980482,9
313326,30803968,201308,1,1349,27,73,22448,332244,17898,3038,851,-221161,0,0,117,0,0,0,2,150954,234921,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18392,3,20273,0,0,0,0,0,0,14,0.0,0,12636,280582,62826,215597,0,0,6318,0,10,12636,20160731,152776,45607,13182,0,-215461,5148,31005276,8
313327,30034950,201308,1,380,43,78,12571,388401,1967,9063,0,-909691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2228,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11,0,20180331,0,0,0,0,0,0,30236258,8
313328,30044617,201308,1,653,32,79,16231,45174,0,-111,14983,0,102949,3204988,117,4230311,0,0,0,0,1090524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0,12636,1305828,217285,1088544,0,-3511,26091,0,10,25272,20210930,0,0,0,0,0,0,30245925,9
313329,30520621,201308,1,209,44,1,1035,5472,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30721929,3
313330,30530041,201308,1,1205,42,75,40589,622198,25527,1279,84,-572929,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,27378,2,28915,0,0,0,519207,0,0,0,0.0,0,415647,0,0,0,0,0,0,0,10,415647,20160630,0,0,0,0,0,0,30731349,8
313331,30769561,201308,0,812,0,76,78909,0,55538,17981,1994,-28084,0,0,117,0,3,55458,29,540879,91736,0,0,0,0,0,0,0,820,186,0,0,3,0,5,31262,16,62908,0,2,23400,0,0,0,3,1.0,0,78975,98289,92289,64441,0,-25,2223,1,10,9477,20160430,954852,1117176,12708,0,-634,29718,30970869,8
313332,23986763,201308,1,728,65,107,9515,420235,1473,15,6859,-668,680205,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1668,0,2,70200,0,0,0,0,1.0,0,9477,0,0,0,0,0,0,0,10,25272,20131231,0,0,0,0,0,0,24188071,8
313333,23994600,201308,1,269,40,107,136295,1173745,40088,80357,1871,-345385,185631,12,117,49980,27,511018,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,27,789,0,27378,9,4541,0,11,45630,0,0,16,124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24195908,8
313334,30861934,201308,1,545,42,76,-30303,735302,1358,-27061,0,-237162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1538,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31063242,8
313335,30906478,201308,1,146,47,18,6655,777913,16438,42815,16,-368679,0,0,0,0,0,0,0,0,0,1,231972,0,0,0,0,1666548,0,0,0,0,0,0,0,18392,3,1862,0,0,0,0,0,9,0,1.0,0,0,0,0,0,0,0,0,0,12,0,20150331,1232765,1442335,0,0,-6435,144144,31107786,8
313336,9017574,201308,1,1205,56,231,43899,552971,24875,1570,56,-31044,1423,0,117,0,0,0,2,75448,0,0,0,0,0,0,0,0,0,754,0,0,0,0,3,18392,6,28177,0,0,0,0,0,1,0,0.0,0,12636,22,22,0,0,0,0,0,10,12636,20160630,112894,1320859,75448,10296,-10998,10296,9218882,9
313337,9062501,201308,0,287,0,124,2112,0,16237,3513,661,0,65344,372,117,4538,0,0,4,11655,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,18392,1,18392,0,0,0,0,0,7,0,0.0,0,0,0,0,0,0,0,0,0,10,63180,20140731,100444,117519,0,0,-117733,2457,9263809,8
313338,9059572,201308,1,740,38,57,3244,191182,0,2734,39,-1446,387,0,0,4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9260880,9
313339,7894274,201308,0,374,53,231,0,31457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8095582,9
313340,7967340,201308,0,752,99,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8168648,8
313341,43981770,201308,1,89,63,16,22131,1603186,14785,6279,0,-6831085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16749,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11,0,20150531,0,0,0,0,0,0,44183078,8
313342,44004052,201308,1,497,49,18,45194,869126,32363,10224,743,-672863,0,0,117,0,0,0,10,123329,0,1,773564,0,0,0,0,0,0,388,0,0,0,0,7,27378,6,36658,0,0,0,0,0,0,67,0.0,0,0,0,0,0,0,0,0,0,10,4191267,20150331,144777,169389,58533,585,-819,819,44205360,9
313343,44119127,201308,1,1439,25,17,110422,1032014,36907,60969,1864,-205965,0,0,0,0,0,0,0,0,0,1,5177541,5437202,0,0,0,0,0,0,0,0,0,0,8,18392,5,41806,0,0,0,0,0,0,92,0.0,0,78975,1998364,1998364,0,0,0,120861,1,12,9477,20160430,2747505,321458,77734,0,0,226629,44320435,6
313344,43828857,201308,1,1352,64,10,40134,543242,3767,31083,0,-2634,0,0,117,0,0,0,0,0,0,0,0,615452,0,0,0,0,0,0,0,0,0,0,0,0,3,4268,0,0,0,0,0,0,0,0.0,0,78975,0,0,0,0,0,0,0,10,9477,20160430,0,0,0,0,0,0,44030165,6
313345,43848164,201308,0,494,38,18,1786,559919,1776,0,9,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,2,2011,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44049472,9
313346,43864337,201308,0,944,0,15,-24371,0,0,-2083,0,-2355963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11,0,20150831,0,0,0,0,0,0,44065645,9
313347,43881023,201308,1,1439,42,16,28205,664391,27167,882,5,-31753,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27378,3,30773,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44082331,8
313348,43647577,201308,1,356,26,19,-96791,11736,-22363,-63703,89,-114889,0,0,117,0,0,0,60,1685616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18392,2,-25332,0,0,0,0,0,0,1,0.0,0,15795,0,0,0,0,0,0,0,10,15795,20150228,2036499,1061799,1058245,0,0,80964,43848885,9
313349,44950310,201308,1,1142,46,13,30492,788059,1770,8835,2098,0,208028,0,0,187692,0,0,0,0,0,1,342541,0,0,0,0,0,0,0,0,0,0,0,0,18392,2,2005,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45151618,9
313350,24210160,201308,1,461,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24411468,1
313351,24260026,201308,1,1415,47,102,24543,315147,24169,-681,100,0,99128,0,117,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27378,1,27378,0,0,0,0,0,0,0,0.0,0,6287564,0,0,0,0,0,0,0,10,6287564,20150331,0,0,0,0,-11634,0,24461334,9
313352,44533800,201308,1,1082,57,14,658825,3234874,2111,561294,0,"-1,3057872E+7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2392,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44735108,8
313353,44577457,201308,0,422,25,15,0,267486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44778765,8
313354,44082737,201308,1,1112,63,17,178442,1347574,17293,137734,0,-4145877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18392,2,19589,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44284045,8
313355,44089436,201308,1,845,56,9,3586,286186,18755,1331,131,-516827,0,0,117,0,0,0,13,270749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18392,2,21244,0,0,0,0,0,0,0,1.0,0,78975,0,0,0,0,0,0,0,10,12636,20171231,233861,273617,3276,0,-58149,5967,44290744,9
313356,44854583,201308,0,353,50,14,0,117838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45055891,9
313357,17144439,201308,1,620,33,153,94821,1489295,17459,66121,0,-627182,0,0,0,0,3,24181,0,0,0,2,189710,0,0,0,0,0,0,0,0,0,3,0,0,18392,4,19776,0,0,0,0,0,0,40,0.0,0,0,1533541,1533541,0,0,-160769,15327,0,0,0,0,0,0,0,0,0,0,17345747,8
313358,9239432,201308,1,167,50,184,153599,1783884,7115,1634,123566,0,"1,1568748E+7",0,117,"1,2960742E+7",0,0,3,106517,0,0,0,0,0,0,0,1147419,1386,0,0,0,0,0,1,8061,1,1755,0,0,0,0,0,0,21,0.0,0,78975,0,0,0,0,0,0,0,10,15795,20140430,91375,106908,46683,0,-60333,3159,9440740,9
313359,17188772,201308,0,755,88,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17390080,8
313360,9195567,201308,1,20,44,1,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9396875,1
313361,9091621,201308,0,275,49,231,0,99641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9292929,8
313362,7136297,201308,1,50,51,192,1744,452336,2018,-235,1,-2159,0,305,0,306,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,748,2,2286,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7337605,9
313363,9880304,201308,1,458,60,284,63226,1147887,18457,38264,0,-261841,0,0,117,0,0,0,0,0,0,1,4582833,0,0,0,3884,0,12,0,0,0,0,0,0,18392,2,20907,0,0,0,0,0,0,0,1.0,0,78975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10081612,9
313364,25222253,201308,1,116,46,101,316847,2821745,0,2093,268717,0,"2,6647584E+7",0,117,"2,6647892E+7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25423561,9
313365,25229218,201308,0,62,35,73,0,41634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25430526,9
313366,9360497,201308,0,1133,0,6,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,4191267,0,0,0,0,0,0,0,10,6287564,20160331,0,0,0,0,0,0,9561805,7
313367,8292897,201308,1,269,55,33,56638,637251,21485,27545,250,-712824,0,0,117,0,0,0,5,278497,124093,0,0,0,0,0,0,0,0,1419,0,0,0,0,5,18392,2,24337,0,0,0,0,0,0,35,0.0,0,15795,125486,125486,0,0,-258635,3978,0,10,15795,20160930,1648258,1928461,278497,0,-20241,34866,8494205,9
313368,5968544,201308,1,473,54,231,37559,509065,8603,22724,2025,-354312,0,537,117,539,0,0,14,261208,92831,3,3176842,0,0,0,0,522171,12,0,0,0,0,0,5,2457,8,9744,0,3,24570,0,0,0,76,0.0,0,110565,186252,186252,19773,22485,-69,5616,0,10,12636,20141031,317922,371968,116604,371968,-3861,5382,6169852,6
313369,8337341,201308,1,524,57,196,23747,429283,16237,6419,0,-91433,0,0,117,0,0,0,3,54065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18392,1,18392,0,0,0,0,0,2,6,1.0,0,110565,0,0,0,0,0,0,0,10,12636,20140531,52455,61372,0,0,-5499,3042,8538649,9
313370,27608828,201308,1,383,36,10,9089,113409,-809,4966,3495,93,327825,0,117,0,5,152362,2,17784,1287,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2246,6,-914,0,1,23400,54348,0,0,22,1.0,0,15795,29494,15366,1287,0,-353851,1638,0,10,12636,20171231,22088,57379,17784,0,-238002,24219,27810136,8
313371,9700363,201308,1,221,41,182,17073,279458,16237,715,0,-2961,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18392,1,18392,0,0,0,0,0,3,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9901671,9
