numero_de_cliente;meses_activo
15503593;16
15503600;16
15503863;16
15503867;16
15504349;14
15504712;16
15505673;8
15506028;15
15506302;16
15506568;16
15506572;16
15506645;4
15506742;16
15507120;16
15507297;16
15507706;16
15508108;16
15508204;16
15508659;9
15508729;16
15508860;16
15508937;16
15509057;16
15509115;16
15509505;14
15509655;16
15510512;16
15511322;16
15511550;16
15511754;16
15511909;16
15511974;16
15512526;16
15512542;16
15513132;16
15513194;16
15513448;16
15513626;16
15513846;16
15514807;16
15514907;16
15515540;16
15515563;16
15515741;16
15515841;16
15516038;16
15516250;8
15516401;13
15516470;16
15516752;16
15517095;16
15517192;16
15517230;16
15517327;16
15517589;2
15517886;16
15517902;16
15517917;16
15518357;16
15518361;16
15518384;16
15518477;16
15519418;16
15519715;16
15520074;16
15520128;16
15520175;5
15520179;16
15520391;16
15520580;1
15520711;16
15520804;16
15521105;16
15521178;16
15521849;16
15521931;16
15521988;16
15522027;16
15522123;16
15523065;16
15523169;16
15523910;16
15524119;16
15524420;16
15524601;16
15524686;16
15524697;16
15524740;16
15524748;16
15524751;16
15524848;16
15524871;16
15525103;16
15525288;16
15525454;16
15525581;16
15526326;16
15526673;16
15526681;16
15527121;16
15527453;16
15527487;16
15527650;16
15527931;16
15527985;16
15528082;16
15528282;16
15528464;16
15528549;10
15528900;16
15529101;16
15529533;16
15529776;16
15530297;16
15530768;16
15530814;16
15531065;9
15531208;11
15531231;16
15531559;14
15531694;16
15531864;16
15531871;7
15531937;16
15532327;9
15532527;16
15532547;16
15533014;16
15533114;16
15533291;16
15533376;16
15533716;16
15534183;16
15534214;15
15534218;16
15534407;16
15534777;16
15534901;16
15535445;6
15536379;16
15536969;16
15537093;16
15537575;12
15537737;16
15537756;16
15538158;16
15538339;16
15538520;16
15538609;16
15538721;16
15539238;10
15539331;16
15539447;16
15539477;16
15539497;16
15539736;16
15540002;16
15540010;16
15540060;16
15540732;16
15541318;16
15541461;16
15541503;16
15541727;16
15541731;10
15542013;16
15542017;16
15542665;16
15542819;16
15542896;16
15542920;16
15543271;16
15543421;3
15543799;8
15543938;16
15543989;16
15544004;16
15544483;16
15544513;16
15544984;16
15545046;16
15545162;16
15545173;16
15545798;16
15545945;16
15545984;16
15546123;8
15546138;8
15546146;12
15546200;16
15546223;11
15546273;16
15546451;16
15546485;16
15547176;16
15547381;16
15547469;16
15547493;16
15547670;16
15547759;16
15547767;16
15548342;6
15548423;16
15548677;16
15549299;16
15549634;16
15550298;16
15550344;16
15550348;16
15550476;16
15550669;16
15551151;16
15551159;16
15551232;16
15551460;16
15551595;16
15552424;16
15552532;16
15552702;4
15553092;16
15554254;16
15554365;16
15554381;16
15554408;16
15554589;16
15554609;12
15554651;16
15554713;16
15554863;16
15555014;16
15555056;12
15555133;16
15555346;16
15555446;16
15556195;16
15556635;16
15556874;16
15556955;16
15557337;16
15557484;15
15557530;16
15557727;16
15558055;16
15558448;16
15559058;16
15559417;16
15560108;16
15560563;1
15560621;16
15560659;16
15560949;16
15561242;16
15561343;16
15561508;16
15561705;16
15561883;16
15561983;16
15562107;16
15562226;16
15562300;16
15562682;16
15562774;16
15562793;16
15563013;4
15563195;16
15563596;16
15563874;16
15564017;16
15564345;16
15564495;16
15564538;16
15564758;16
15565066;16
15565383;16
15565776;16
15565792;16
15566240;16
15566321;12
15566710;16
15566969;16
15567054;16
15567297;16
15567995;16
15568536;16
15568732;16
15569230;16
15569331;16
15569427;16
15569446;16
15569674;16
15569913;5
15570091;16
15571021;16
15571345;16
15571360;16
15571700;16
15572460;16
15572472;9
15572819;1
15573494;16
15573610;5
15574714;16
15574880;16
15575204;16
15575246;16
15575617;16
15575702;7
15575887;16
15575922;16
15575972;16
15576200;16
15576582;12
15576921;16
15576925;16
15577288;16
15577296;16
15577438;16
15577709;16
15578276;16
15578299;16
15578365;16
15578558;16
15578631;16
15578677;4
15579418;16
15579445;16
15579630;10
15580753;16
15581328;16
15581633;16
15581853;16
15582312;16
15582498;16
15582764;16
15583520;16
15583539;16
15583543;16
15583736;16
15583740;16
15583775;16
15584145;16
15584168;16
15584215;16
15584280;16
15584879;16
15585241;4
15585384;16
15585400;16
15585415;16
15585577;16
15585728;16
15586029;16
15586032;15
15586175;16
15586426;16
15586457;14
15586839;16
15587067;4
15587398;16
15587657;16
15587684;14
15587912;16
15588124;16
15588205;16
15588236;16
15588367;16
15588684;16
15588819;16
15588950;16
15589174;16
15589274;16
15589517;16
15589899;16
15590555;16
15590617;6
15590686;16
15592419;16
15592434;16
15592770;16
15593978;16
15594090;16
15594476;16
15594761;16
15594943;16
15595128;16
15595151;16
15595302;16
15595356;16
15595622;16
15595664;16
15595680;16
15596236;16
15596587;16
15596988;5
15597096;16
15597166;16
15597443;16
15597490;16
15597575;16
15597876;16
15598103;16
15598265;16
15598273;9
15598489;16
15598972;16
15599134;16
15599319;16
15599369;16
15599412;16
15599442;16
15599624;16
15599682;16
15599709;16
15600048;2
15600338;16
15600670;16
15602094;16
15602167;15
15602599;14
15603016;16
15603298;16
15603772;16
15603811;16
15604706;16
15604961;16
15605096;3
15605351;16
15605381;16
15605462;16
15605648;16
15606697;6
15606713;2
15606724;16
15606790;16
15607828;16
15607874;16
15609399;16
15633097;16
15633676;16
15634146;16
15634316;16
15634324;16
15635918;7
15636682;16
15636944;16
15637400;16
15637538;16
15637828;7
15638430;16
15638461;16
15638696;16
15640668;16
15640788;16
15640830;16
15641120;8
15641660;16
15642374;16
15642590;9
15642771;16
15644427;16
15645226;16
15645388;16
15645642;16
15645870;16
15646337;16
15646476;10
15647151;16
15647464;4
15648660;16
15648849;16
15649085;16
15649189;15
15649224;16
15651122;16
15651358;16
15651396;16
15652006;16
15652106;6
15652662;16
15653843;16
15653951;12
15654248;16
15654333;16
15654777;16
15655815;16
15656266;16
15657212;16
15657617;16
15657655;16
15657983;16
15658497;16
15659068;16
15659569;16
15659589;16
15659755;16
15659901;16
15659994;16
15660114;16
15660144;16
15660222;16
15661163;16
15661275;16
15661738;4
15661966;16
15662086;16
15662595;16
15662788;16
15663239;16
15663305;16
15663969;3
15664011;16
15664115;16
15664575;16
15664779;16
15664957;16
15665713;16
15666824;16
15667091;16
15667303;16
15668638;16
15668812;16
15670105;16
15670155;16
15670456;16
15670460;16
15670911;16
15670927;16
15670969;16
15671961;16
15673655;16
15673736;16
15673948;16
15674751;16
15676337;16
15676808;16
15676981;16
15677105;16
15677695;16
15677703;16
15677757;16
15678235;16
15678301;16
15678749;16
15678837;16
15679636;16
15679713;16
15680080;16
15680138;16
15680292;16
15680555;16
15680605;16
15680879;16
15681508;16
15681601;16
15681751;16
15682604;16
15682812;16
15683839;16
15683985;16
15684765;16
15686664;16
15686992;16
15687983;16
15688952;16
15688994;16
15689207;6
15689797;16
15689843;16
15689863;16
15689870;16
15690982;16
15691051;16
15691171;16
15691240;16
15692155;16
15692302;16
15692313;16
15692471;16
15692741;16
15693212;16
15693289;16
15693347;16
15693868;12
15694297;16
15694814;16
15695076;16
15695481;16
15695805;14
15696242;16
15697696;14
15697843;16
15697886;16
15698013;16
15698472;16
15698491;3
15698877;16
15699186;16
15699309;16
15699421;16
15699765;16
15700934;16
15700938;16
15701150;16
15702512;16
15702655;16
15702887;16
15703103;16
15703709;16
15704581;16
15705187;16
15705912;16
15706016;16
15706020;16
15706364;16
15706460;16
15707413;16
15707973;16
15709578;16
15710142;16
15711334;16
15711581;3
15711944;3
15712515;16
15712777;16
15714012;16
15714448;1
15715479;13
15715930;4
15715984;16
15716764;16
15717385;16
15717609;16
15717813;11
15717852;16
15717902;16
15718049;16
15718373;16
15718442;16
15719091;16
15719133;16
15719920;16
15720403;16
15720962;16
15722247;16
15722791;16
15722965;16
15723255;16
15723266;16
15723339;16
15723965;16
15724320;16
15724617;16
15724860;16
15725481;16
15727187;16
15727233;16
15727754;4
15728086;16
15729448;16
15729757;14
15731119;16
15731131;16
15731262;16
15732674;16
15732763;16
15732979;16
15734052;16
15734172;16
15735113;16
15735711;16
15736120;16
15736132;16
15736147;16
15736753;4
15737448;16
15737579;16
15737737;16
15738637;16
15739308;16
15740882;16
15741438;16
15741685;1
15741785;9
15742650;4
15742847;16
15742943;16
15743287;16
15743306;5
15744016;16
15744251;16
15745081;16
15745324;16
15745830;16
15746154;16
15746941;16
15747393;16
15747964;16
15748168;16
15748620;16
15749094;16
15749388;13
15749600;16
15749635;14
15749766;16
15750256;16
15750723;16
15752085;16
15752332;16
15752857;16
15753660;16
15754173;9
15754883;16
15755327;16
15755439;15
15755898;16
15756195;16
15756288;16
15756307;16
15756369;16
15756697;16
15756766;16
15757916;16
15758692;16
15759336;16
15759410;16
15759479;16
15760764;16
15761069;16
15762115;16
15762447;10
15762632;16
15763353;16
15763508;16
15763751;16
15764557;16
15764851;16
15765530;16
15766194;16
15766198;16
15766506;16
15766846;16
15767992;16
15768258;8
15768548;10
15769123;16
15770134;16
15770882;16
15771253;16
15771720;10
15771893;16
15772206;16
15772233;16
15772291;16
15772492;16
15772619;16
15772712;16
15773128;16
15773780;16
15774359;7
15774494;16
15775247;16
15775872;9
15776212;4
15776435;16
15776486;10
15776872;16
15777068;16
15777153;16
15777335;16
15777585;16
15777863;16
15778732;16
15778766;16
15779033;16
15779148;16
15779434;16
15779665;16
15780669;16
15781070;16
15782154;1
15782363;7
15782444;16
15782529;16
15782587;6
15783015;16
15783146;16
15783185;16
15784354;4
15784528;16
15785049;16
15785712;15
15785767;16
15786318;4
15786986;16
15788140;16
15788850;16
15789043;16
15789436;16
15789517;16
15789734;16
15790336;16
15790783;16
15790941;16
15790945;16
15791165;16
15792115;16
15792315;16
15792385;16
15792894;16
15793006;16
15793558;16
15793731;16
15793758;16
15793878;6
15794025;16
15794388;16
15795653;16
15795727;14
15795777;16
15796008;16
15796869;16
15797405;16
15797467;16
15797818;16
15798057;8
15798069;15
15798382;16
15798841;16
15798945;16
15799281;16
15799960;16
15799991;16
15800755;16
15801507;16
15802113;16
15802619;8
15803093;16
15803599;16
15803757;16
15804263;16
15804641;16
15804699;16
15805366;6
15805594;16
15805725;16
15806289;16
15806370;16
15806551;16
15806594;16
15806675;16
15806744;2
15806802;16
15808430;16
15808720;16
15809438;16
15809546;16
15810140;16
15810144;6
15810202;16
15810850;8
15811224;4
15812035;4
15812104;16
15812289;16
15812413;16
15813405;16
15813420;16
15813486;1
15813791;16
15813879;16
15814165;16
15814269;16
15814423;7
15814435;16
15814493;16
15814902;5
15815319;16
15815326;16
15815442;11
15815504;16
15815809;16
15816145;1
15816233;16
15816341;16
15817063;16
15817206;16
15817630;16
15819201;16
15819741;16
15819814;16
15821219;16
15821277;5
15822504;16
15823345;16
15824179;16
15824302;16
15935885;16
15937093;16
15938730;16
15940177;9
15940593;16
15941265;16
15941813;10
15944298;16
15945541;16
15947208;16
15948558;11
15948832;16
15953486;9
15953498;16
15953965;16
15953969;16
15954339;16
15954621;16
15954721;16
15954783;4
15954787;16
15955628;16
15958071;16
15958133;4
15960116;16
15960764;16
15960957;16
15962609;16
15962721;16
15963821;16
15964577;16
15965604;11
15965932;16
15966005;16
15966360;16
15966499;16
15966634;16
15966904;8
15967020;16
15967163;16
15967244;16
15967321;16
15967456;16
15967788;16
15968992;16
15969659;16
15969710;16
15969791;15
15969837;16
15969922;16
15970663;16
15970809;13
15971334;16
15972592;16
15972623;16
15972839;16
15973248;16
15973503;4
15974776;16
15976000;16
15977296;16
15977987;16
15978037;16
15978126;16
15978157;16
15978331;16
15978439;16
15978608;15
15978651;16
15978763;16
15979342;9
15979716;12
15979724;16
15980306;16
15980441;16
15980507;16
15980542;16
15980754;16
15980777;16
15981314;16
15981468;8
15981939;16
15982726;16
15982996;16
15983239;16
15983471;12
15983664;16
15983814;4
15983841;16
15984547;4
15984721;16
15984883;16
15985165;16
15985173;16
15985176;16
15985308;16
15985393;16
15985477;16
15985690;14
15985856;16
15985860;3
15985995;8
15986712;16
15986867;16
15986928;16
15987141;16
15987249;16
15987415;16
15987426;16
15987654;16
15987770;16
15987781;16
15987940;16
15988306;16
15988356;16
15988484;16
15988688;4
15989055;5
15989746;16
15990077;16
15990112;16
15990243;13
15990297;16
15991239;16
15991443;16
15991683;16
15991710;16
15991984;16
15992045;16
15992100;16
15992111;16
15992130;16
15992161;16
15992335;16
15992466;16
15992578;9
15992613;16
15992775;16
15992883;16
15993273;16
15993292;16
15993435;16
15993504;16
15993554;16
15993713;16
15993732;16
15994399;1
15994782;16
15995221;16
15995299;16
15995403;16
15995603;16
15996009;16
15996063;16
15996132;16
15996742;16
15996854;16
15996970;16
15997078;16
15997274;16
15997637;16
15998343;16
15998355;16
15998436;16
15998702;16
15998884;16
15999019;9
15999053;16
15999354;16
15999366;16
15999883;16
16000338;16
16000578;16
16001014;16
16001570;16
16002040;16
16002727;16
16002963;16
16002986;16
16003102;16
16003426;16
16003958;16
16004275;16
16004757;16
16004772;16
16005544;16
16005625;16
16005668;16
16005672;16
16005695;16
16005699;16
16005722;16
16005853;16
16005892;16
16006169;16
16006424;16
16006744;16
16006833;16
16007057;16
16007088;16
16007586;16
16009199;16
16009264;16
16009342;16
16009357;16
16009623;16
16009681;16
16009882;16
16009982;16
16010167;16
16010322;3
16010453;16
16010793;4
16010827;16
16011294;16
16011784;4
16011831;16
16011850;16
16012004;16
16012008;16
16012166;16
16012359;16
16012406;16
16012429;15
16012463;16
16012548;16
16013320;16
16013347;16
16013355;16
16013868;16
16013876;16
16014096;16
16014107;16
16014212;16
16014675;16
16014702;16
16015084;16
16015416;16
16016504;16
16016712;16
16016909;4
16018267;16
16018318;5
16018321;16
16018673;16
16018989;16
16019186;16
16019209;16
16019240;16
16019244;16
16019259;16
16019286;16
16019425;16
16019695;12
16019772;3
16020043;10
16020425;16
16020444;16
16020548;3
