age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit
30;blue-collar;married;secondary;no;246;yes;no;cellular;18;nov;166;2;113;5;failure;no
41;services;married;unknown;no;88;yes;no;cellular;11;may;105;1;336;2;failure;no
50;admin.;divorced;secondary;yes;2405;yes;no;cellular;6;may;114;1;287;8;failure;no
33;services;married;secondary;no;387;yes;no;cellular;7;apr;327;2;138;2;failure;no
54;blue-collar;married;primary;no;258;no;no;telephone;25;may;86;1;88;1;failure;no
30;management;single;tertiary;no;3773;yes;no;cellular;9;feb;75;4;258;1;failure;no
37;admin.;married;secondary;no;1314;yes;no;cellular;22;may;74;1;14;9;failure;no
29;entrepreneur;single;tertiary;no;219;yes;no;cellular;18;may;76;2;356;1;failure;no
41;management;married;primary;no;733;yes;no;cellular;7;may;69;1;335;7;failure;no
56;services;divorced;secondary;no;72;yes;yes;cellular;7;may;263;1;357;4;failure;no
34;blue-collar;single;secondary;no;550;yes;no;cellular;20;apr;90;3;346;1;failure;no
26;unemployed;married;secondary;no;285;yes;no;cellular;6;may;265;2;342;2;failure;no
38;blue-collar;married;secondary;no;67;no;no;cellular;28;jan;74;1;239;2;failure;no
27;blue-collar;married;secondary;no;-330;yes;yes;cellular;14;may;88;1;353;2;failure;no
27;technician;married;tertiary;no;8;yes;yes;cellular;18;may;398;1;370;2;failure;no
43;management;married;tertiary;no;1336;yes;yes;cellular;27;may;82;2;309;1;failure;no
34;management;married;tertiary;no;63;no;no;cellular;18;nov;83;1;102;2;failure;no
40;management;married;secondary;no;643;yes;no;cellular;17;apr;74;2;256;1;failure;no
49;unemployed;married;secondary;no;13818;no;no;cellular;21;nov;201;1;113;2;failure;no
55;technician;married;secondary;no;517;yes;yes;cellular;6;feb;47;3;263;4;failure;no
36;technician;single;secondary;no;144;no;no;cellular;26;may;87;1;308;2;failure;no
36;blue-collar;married;secondary;no;153;yes;no;cellular;8;may;263;1;171;2;failure;no
30;management;single;tertiary;no;640;no;no;cellular;6;feb;124;4;213;2;failure;no
44;blue-collar;married;secondary;no;3060;yes;no;cellular;20;nov;113;1;189;2;failure;no
49;blue-collar;married;secondary;no;1127;yes;yes;cellular;17;apr;162;2;281;1;failure;no
43;services;married;secondary;no;2478;yes;no;cellular;28;jan;347;1;230;1;failure;no
46;unknown;married;tertiary;no;8564;no;no;cellular;2;aug;397;2;342;1;failure;no
31;technician;married;secondary;no;450;no;yes;cellular;20;nov;111;2;129;4;failure;no
48;technician;married;secondary;no;-938;yes;no;cellular;7;may;134;1;344;2;failure;no
39;housemaid;married;secondary;no;1444;no;no;cellular;19;nov;100;1;117;8;success;no
47;admin.;married;secondary;no;1387;yes;no;cellular;14;oct;158;1;826;1;failure;no
53;management;married;tertiary;no;1356;yes;no;cellular;9;nov;371;2;96;4;failure;no
53;technician;married;secondary;no;65;no;no;cellular;25;nov;99;1;92;2;failure;no
55;admin.;married;secondary;no;865;yes;no;cellular;8;jul;105;1;82;2;failure;no
27;management;single;secondary;no;145;yes;no;cellular;5;may;121;4;89;3;failure;no
42;blue-collar;married;secondary;no;429;yes;no;cellular;18;may;110;1;370;1;failure;no
37;blue-collar;married;secondary;no;342;yes;no;cellular;12;may;340;2;175;1;failure;no
46;admin.;married;secondary;no;0;yes;yes;cellular;20;apr;239;2;259;2;failure;no
42;management;married;tertiary;no;1272;yes;no;cellular;5;may;117;1;169;1;failure;no
44;entrepreneur;married;secondary;no;887;yes;no;cellular;17;apr;519;1;14;2;failure;no
34;management;married;tertiary;no;303;yes;no;cellular;29;jan;50;1;195;2;failure;no
41;management;married;tertiary;no;4063;yes;no;cellular;12;may;14;5;172;2;failure;no
28;services;single;secondary;no;123;yes;no;cellular;6;may;115;1;359;3;failure;no
31;technician;single;tertiary;no;424;no;no;cellular;29;jan;106;1;161;2;failure;no
31;admin.;single;secondary;no;387;yes;no;cellular;13;may;228;2;370;1;failure;no
32;technician;single;tertiary;no;696;no;yes;cellular;13;aug;101;4;105;4;failure;no
35;services;single;secondary;no;1239;yes;no;cellular;5;may;60;2;347;1;failure;no
45;admin.;single;secondary;no;375;no;yes;unknown;22;sep;10;1;594;6;failure;no
41;blue-collar;married;secondary;no;598;yes;no;cellular;12;may;69;3;364;11;failure;no
41;entrepreneur;married;tertiary;no;121;yes;no;cellular;5;may;456;1;287;1;failure;no
29;admin.;single;secondary;no;-498;yes;no;cellular;2;feb;99;3;227;14;failure;no
59;management;divorced;tertiary;no;258;yes;no;cellular;20;apr;33;1;173;1;success;no
50;management;divorced;tertiary;no;2564;yes;no;cellular;21;nov;124;4;113;8;failure;no
40;services;married;secondary;no;9374;yes;no;cellular;21;nov;7;8;185;1;failure;no
33;services;married;secondary;no;255;yes;yes;cellular;21;nov;588;2;184;2;failure;no
43;unemployed;divorced;secondary;no;1854;no;no;cellular;13;nov;131;2;197;1;success;no
45;self-employed;married;tertiary;no;-497;yes;yes;cellular;15;may;217;1;176;1;failure;no
32;management;married;tertiary;no;937;no;no;cellular;28;aug;90;1;94;2;failure;no
69;retired;married;primary;no;324;no;no;cellular;12;aug;875;1;189;4;success;no
31;self-employed;married;secondary;no;581;yes;no;cellular;13;oct;845;1;152;6;failure;no
35;services;married;secondary;no;142;yes;no;cellular;20;nov;315;2;196;4;failure;no
50;technician;married;secondary;no;103;yes;no;cellular;3;feb;109;4;267;6;failure;no
43;technician;divorced;secondary;no;-36;yes;no;cellular;17;nov;190;1;104;1;failure;no
43;admin.;single;secondary;no;6;no;no;cellular;4;feb;58;1;264;1;failure;no
31;blue-collar;married;primary;no;1127;yes;no;telephone;13;may;43;1;349;1;failure;no
40;technician;single;secondary;no;822;yes;yes;cellular;29;jan;155;2;245;3;failure;no
37;blue-collar;married;secondary;no;740;yes;no;cellular;7;may;434;3;342;2;failure;no
26;blue-collar;single;secondary;no;249;yes;no;cellular;29;jan;235;3;262;5;failure;no
48;admin.;married;secondary;no;1060;yes;no;cellular;20;apr;87;2;318;3;failure;no
35;technician;single;secondary;no;-89;yes;no;cellular;15;may;75;1;368;1;failure;no
40;services;married;secondary;no;695;yes;no;cellular;11;may;270;1;348;10;failure;no
25;admin.;single;tertiary;no;1141;yes;no;cellular;5;may;718;1;347;1;failure;no
56;admin.;single;secondary;no;1854;yes;no;telephone;7;may;45;1;342;2;failure;no
34;student;single;unknown;no;2321;no;no;cellular;9;nov;600;2;99;5;failure;no
35;technician;married;secondary;no;2019;yes;yes;cellular;18;nov;83;2;144;1;failure;no
27;management;single;tertiary;no;6791;no;no;telephone;22;mar;174;2;229;28;success;no
38;management;single;tertiary;no;427;yes;no;cellular;18;nov;253;1;182;1;failure;no
44;entrepreneur;married;tertiary;no;1631;yes;no;cellular;17;nov;81;1;195;2;failure;no
39;technician;single;secondary;no;300;no;no;cellular;10;sep;315;6;394;1;failure;no
41;technician;single;primary;no;340;yes;no;cellular;13;may;262;1;349;1;failure;no
35;management;married;tertiary;no;867;yes;no;cellular;20;nov;298;2;171;3;success;no
49;admin.;married;secondary;no;1096;yes;no;cellular;17;apr;609;1;303;5;failure;no
38;blue-collar;divorced;secondary;no;0;yes;no;cellular;11;may;580;1;173;1;failure;no
42;services;married;secondary;no;115;yes;yes;cellular;17;apr;161;1;149;2;failure;no
51;admin.;married;unknown;no;-1137;yes;yes;telephone;11;may;567;3;325;1;failure;no
58;management;married;tertiary;no;2261;yes;no;cellular;3;jun;1361;1;391;1;failure;no
27;admin.;single;secondary;no;125;no;no;cellular;21;jul;104;1;288;8;failure;no
43;services;married;primary;no;2567;yes;no;cellular;14;may;109;1;360;2;failure;no
35;technician;married;secondary;no;6;yes;no;cellular;11;may;204;2;348;2;failure;no
53;housemaid;married;secondary;no;1182;yes;no;cellular;7;sep;82;1;293;1;failure;no
44;blue-collar;married;secondary;no;3060;yes;no;cellular;20;apr;87;2;151;3;failure;no
33;management;married;tertiary;no;2044;yes;no;cellular;15;may;102;3;177;1;failure;no
28;admin.;married;tertiary;no;174;yes;yes;cellular;11;feb;56;1;184;2;failure;no
46;services;married;primary;no;116;yes;no;cellular;18;may;267;4;341;3;failure;no
38;services;married;secondary;no;-349;yes;no;cellular;20;apr;111;2;328;5;failure;no
73;retired;married;secondary;no;2850;no;no;cellular;8;oct;512;1;144;7;failure;no
34;technician;divorced;tertiary;no;66;no;yes;cellular;5;feb;102;1;170;2;failure;no
42;management;married;tertiary;no;72;yes;no;cellular;20;apr;124;2;348;3;failure;no
38;technician;married;secondary;no;1;yes;no;cellular;21;nov;57;5;199;1;success;no
38;technician;single;tertiary;no;5122;yes;no;cellular;20;nov;370;1;184;1;failure;no
39;services;married;secondary;no;1970;yes;no;unknown;8;jun;30;1;404;2;success;no
42;admin.;married;secondary;no;437;yes;no;cellular;11;aug;120;3;190;1;failure;no
32;management;married;tertiary;no;2213;no;no;cellular;29;jan;125;2;154;7;failure;no
32;admin.;married;secondary;no;1661;yes;no;cellular;5;feb;76;1;209;2;failure;no
56;management;single;tertiary;no;6507;yes;yes;cellular;29;jan;134;1;196;1;failure;no
54;technician;married;secondary;no;719;yes;no;cellular;2;feb;242;1;264;1;failure;no
36;technician;married;secondary;no;4613;no;no;cellular;2;apr;320;1;134;2;failure;no
40;admin.;single;secondary;no;664;no;no;cellular;19;nov;188;2;121;2;success;no
20;student;single;primary;no;0;no;no;cellular;1;feb;143;5;91;8;failure;no
27;technician;single;tertiary;no;11862;no;no;telephone;25;may;281;5;101;1;success;no
56;management;divorced;tertiary;no;2037;no;no;cellular;6;may;160;1;91;5;success;no
44;blue-collar;single;primary;no;-234;yes;yes;cellular;15;may;71;3;347;1;failure;no
29;management;single;tertiary;no;0;yes;no;cellular;13;may;155;1;351;1;failure;no
58;retired;divorced;unknown;no;5920;yes;no;cellular;21;nov;96;1;121;1;failure;no
55;blue-collar;married;primary;no;781;yes;no;cellular;3;feb;112;3;270;2;failure;no
40;blue-collar;single;primary;no;1530;yes;no;cellular;20;apr;8;3;315;1;failure;no
33;management;single;tertiary;no;2667;yes;no;cellular;18;may;57;1;180;3;failure;no
55;self-employed;married;secondary;no;2408;no;no;telephone;9;apr;327;2;140;1;failure;no
53;management;married;tertiary;no;1356;yes;no;cellular;5;aug;397;2;93;2;failure;no
44;self-employed;married;unknown;no;163;yes;no;cellular;12;aug;44;1;100;3;success;no
65;retired;married;primary;no;493;no;no;cellular;16;oct;622;1;182;1;failure;no
38;management;single;unknown;no;715;yes;no;cellular;2;apr;951;1;132;3;failure;no
40;blue-collar;married;primary;no;2805;yes;no;cellular;14;may;173;6;353;23;failure;no
28;services;single;secondary;no;6332;yes;no;telephone;7;may;149;1;343;4;failure;no
49;technician;divorced;secondary;no;972;no;no;cellular;16;nov;104;3;175;2;failure;no
31;technician;single;secondary;no;863;yes;no;cellular;3;feb;146;1;263;5;success;no
33;services;single;secondary;no;187;yes;no;cellular;20;apr;168;3;326;1;failure;no
44;services;divorced;secondary;no;206;yes;no;cellular;14;may;78;1;365;1;failure;no
31;admin.;married;secondary;no;728;yes;yes;cellular;15;may;152;1;352;4;failure;no
33;admin.;married;secondary;no;920;no;no;cellular;13;aug;111;1;105;1;success;no
47;blue-collar;married;secondary;no;668;yes;no;cellular;4;may;230;6;354;2;success;no
43;management;divorced;tertiary;no;36;no;no;cellular;13;feb;61;1;193;1;failure;no
57;retired;married;secondary;no;485;no;no;cellular;2;feb;79;2;187;2;failure;no
53;technician;divorced;secondary;no;392;yes;no;cellular;28;jan;70;1;245;1;failure;no
41;management;married;secondary;no;280;yes;no;cellular;2;jun;88;1;95;2;success;no
34;admin.;married;tertiary;no;35;yes;no;cellular;15;oct;76;1;69;2;failure;no
34;technician;single;secondary;no;440;yes;no;cellular;6;may;445;2;345;2;failure;no
30;blue-collar;married;secondary;no;177;yes;no;cellular;9;apr;62;2;332;3;failure;no
43;admin.;single;secondary;no;386;no;no;cellular;12;oct;242;1;92;4;success;no
48;management;married;tertiary;no;3842;no;no;cellular;1;oct;168;1;122;2;success;no
44;management;married;tertiary;no;1451;yes;no;cellular;5;feb;80;7;80;15;failure;no
29;blue-collar;married;secondary;no;3310;no;no;cellular;1;sep;367;1;91;4;failure;no
42;unemployed;divorced;secondary;no;759;no;no;cellular;28;jan;97;1;169;3;failure;no
38;management;single;tertiary;no;8669;yes;no;telephone;20;apr;5;3;150;6;failure;no
32;management;single;tertiary;no;1077;no;no;cellular;5;aug;200;1;717;4;failure;no
33;technician;married;secondary;no;4790;yes;no;cellular;20;apr;137;1;272;2;failure;no
41;admin.;single;secondary;no;2002;yes;no;cellular;15;may;172;2;350;1;failure;no
27;self-employed;married;tertiary;no;10005;yes;no;cellular;14;apr;163;3;271;2;failure;no
60;blue-collar;married;primary;no;14;yes;yes;cellular;15;may;781;4;178;3;failure;no
26;student;single;tertiary;no;641;yes;no;cellular;15;may;55;1;368;1;failure;no
58;management;married;secondary;no;-382;no;no;telephone;5;feb;398;4;189;12;success;no
48;blue-collar;married;primary;no;214;yes;yes;cellular;18;nov;246;1;162;1;failure;no
53;management;married;tertiary;no;2578;no;no;cellular;19;nov;299;4;107;2;failure;no
54;admin.;divorced;secondary;no;0;yes;yes;cellular;4;feb;330;1;182;3;success;no
56;services;married;secondary;no;1150;no;yes;cellular;17;nov;107;1;117;3;failure;no
40;technician;married;secondary;no;7313;yes;no;cellular;18;nov;241;2;182;1;failure;no
33;technician;single;secondary;no;930;yes;no;cellular;15;may;163;5;359;1;failure;no
35;admin.;married;secondary;no;725;yes;no;cellular;20;nov;219;7;133;1;failure;no
42;blue-collar;married;primary;no;-97;yes;no;cellular;3;feb;216;4;271;5;failure;no
55;self-employed;married;secondary;no;12159;yes;no;cellular;20;nov;142;2;174;2;failure;no
37;technician;married;secondary;no;494;yes;no;cellular;2;feb;247;2;269;3;failure;no
50;self-employed;married;tertiary;no;202;yes;no;cellular;15;apr;107;1;148;4;failure;no
37;admin.;single;secondary;no;22;yes;no;cellular;7;may;28;2;289;5;failure;no
34;management;single;tertiary;no;747;no;no;cellular;31;aug;72;2;98;1;failure;no
52;management;married;tertiary;no;2428;yes;no;cellular;21;nov;294;1;116;3;failure;no
38;management;single;tertiary;no;427;yes;no;cellular;6;may;17;3;169;2;failure;no
46;blue-collar;married;secondary;no;2603;yes;yes;cellular;11;may;50;3;277;2;failure;no
33;management;married;tertiary;no;3301;yes;no;cellular;2;nov;131;2;171;2;failure;no
25;student;single;secondary;no;469;no;no;cellular;24;feb;524;1;187;2;success;no
33;unemployed;married;tertiary;no;3335;no;no;cellular;15;jun;92;1;301;6;failure;no
71;retired;married;secondary;no;2064;no;no;cellular;9;nov;379;2;92;3;failure;no
52;technician;married;secondary;no;337;yes;no;cellular;8;may;247;1;261;4;failure;no
27;management;single;secondary;no;843;no;no;cellular;12;jul;123;2;185;1;success;no
51;admin.;married;secondary;no;176;no;no;cellular;28;jan;214;1;183;2;failure;no
32;blue-collar;married;primary;no;0;yes;yes;cellular;8;may;82;2;361;4;failure;no
29;admin.;single;secondary;no;260;yes;no;cellular;4;feb;453;2;273;2;failure;no
33;management;single;tertiary;no;307;no;no;cellular;23;jul;113;6;179;4;failure;no
35;technician;single;tertiary;no;144;yes;yes;cellular;4;feb;202;4;113;20;failure;no
30;blue-collar;single;secondary;no;228;no;no;cellular;5;feb;232;1;365;1;failure;no
36;blue-collar;married;secondary;no;0;no;no;cellular;4;feb;235;1;244;1;failure;no
28;student;single;secondary;no;5916;no;no;cellular;22;may;259;1;63;5;failure;no
32;technician;married;secondary;no;367;yes;no;cellular;11;may;214;2;276;3;failure;no
40;blue-collar;married;secondary;no;750;yes;yes;cellular;16;apr;340;1;281;1;failure;no
44;technician;divorced;secondary;no;314;yes;no;unknown;12;aug;18;1;651;1;success;no
77;unknown;married;unknown;no;397;no;no;telephone;8;nov;207;1;185;3;success;no
44;admin.;single;secondary;no;985;yes;yes;cellular;11;may;9;7;325;19;failure;no
37;technician;single;secondary;no;363;yes;no;cellular;21;nov;39;4;182;3;failure;no
43;management;married;tertiary;no;0;yes;no;cellular;7;may;240;3;293;5;failure;no
31;admin.;single;tertiary;no;383;no;yes;cellular;6;feb;119;1;214;1;failure;no
78;retired;married;primary;no;680;no;no;telephone;24;may;838;1;89;9;failure;no
45;blue-collar;single;secondary;no;0;yes;no;cellular;16;oct;283;1;165;3;failure;no
26;student;single;unknown;no;2503;no;no;cellular;30;apr;121;1;63;2;failure;no
30;blue-collar;single;secondary;yes;447;no;no;cellular;19;nov;426;2;189;6;failure;no
37;blue-collar;divorced;secondary;no;719;yes;no;cellular;13;may;118;1;365;1;failure;no
36;technician;married;tertiary;no;202;no;no;cellular;1;jun;206;1;192;1;failure;no
50;entrepreneur;married;primary;no;199;no;no;cellular;11;may;228;2;363;2;failure;no
35;management;married;tertiary;no;4943;yes;no;cellular;18;nov;295;1;124;2;failure;no
41;admin.;divorced;secondary;no;1967;yes;no;cellular;18;may;115;1;341;1;failure;no
38;technician;single;secondary;no;103;yes;no;cellular;2;feb;159;1;187;3;failure;no
39;blue-collar;married;secondary;no;661;yes;no;cellular;3;feb;84;4;267;4;failure;no
29;technician;single;tertiary;no;940;yes;no;cellular;15;may;757;1;330;1;failure;no
73;retired;married;primary;no;1388;no;no;cellular;20;jul;146;3;190;3;success;no
28;self-employed;single;tertiary;no;805;no;no;cellular;12;nov;116;5;170;2;failure;no
54;blue-collar;divorced;unknown;no;-473;yes;no;cellular;14;may;239;1;351;2;failure;no
57;retired;divorced;secondary;no;-663;yes;no;cellular;13;may;210;1;351;2;failure;no
40;technician;married;secondary;no;0;yes;yes;cellular;26;jul;105;2;172;1;failure;no
53;technician;married;tertiary;no;431;yes;no;cellular;5;may;55;1;328;1;failure;no
37;management;married;tertiary;no;26;no;no;cellular;17;jun;151;7;62;4;failure;no
48;admin.;married;unknown;no;0;yes;no;cellular;8;may;85;1;168;2;failure;no
49;entrepreneur;married;tertiary;no;313;yes;no;cellular;17;nov;42;2;188;2;failure;no
67;technician;married;secondary;no;0;no;no;cellular;13;aug;1152;2;188;1;success;no
59;management;married;tertiary;no;287;yes;no;cellular;20;apr;818;2;242;8;failure;no
